author_name,quote_text,quote_furigana,category_name
アーサー・C・クラーク,哲学的思考は科学の発展に欠かせない要素だ。,てつがくてきしこうはかがくのはってんにかかせないようそだ。,哲学
アーサー・C・クラーク,希望こそが人類を前進させる最も強力な力だ。,きぼうこそがじんるいをぜんしんさせるもっともきょうりょくなちからだ。,希望
アーサー・C・クラーク,環境を理解することは、私たちの生存に直結する知識だ。,かんきょうをりかいすることは、わたしたちのせいぞんにちょっけつするちしきだ。,環境
アーサー・C・クラーク,創造性とは、混沌の中から秩序を見つけ出すことだ。,そうぞうせいとは、こんとんのなかからちつじょをみつけだすことだ。,創造性
アーサー・C・クラーク,目標を達成するためには、不可能だと思われることに挑戦しなければならない。,もくひょうをたっせいするためには、ふかのうだとおもわれることにちょうせんしなければならない。,目標達成
ロアルド・ダール,少しの魔法は誰にでも必要だ。それが人生を特別なものにする。,すこしのまほうはだれにでもひつようだ。それがじんせいをとくべつなものにする。,想像力
ロアルド・ダール,読書をする人は、決して孤独ではない。本の中に友達がいるからだ。,どくしょをするひとは、けっしてこどくではない。ほんのなかにともだちがいるからだ。,文学
ロアルド・ダール,子供の心を理解することが、最も価値のある教育だ。,こどものこころをりかいすることが、もっともかちのあるきょういくだ。,学び
ロアルド・ダール,善と悪の境界線は、時に予想以上にあいまいなものだ。,ぜんとあくのきょうかいせんは、ときによそういじょうにあいまいなものだ。,哲学
ロアルド・ダール,創造力は練習によって強くなる筋肉のようなものだ。,そうぞうりょくはれんしゅうによってつよくなるきんにくのようなものだ。,創造性
ロアルド・ダール,最高の冒険は予期しない時にやってくる。心を開いて待っていよう。,さいこうのぼうけんはよきしないときにやってくる。こころをひらいてまっていよう。,挑戦
ロアルド・ダール,友情は最も甘い魔法の一つだ。心を温めてくれる。,ゆうじょうはもっともあまいまほうのひとつだ。こころをあたためてくれる。,友情
ロアルド・ダール,時に大人こそが、子供から学ぶべきことがたくさんある。,ときにおとなこそが、こどもからまなぶべきことがたくさんある。,教養
ロアルド・ダール,笑いは心の薬だ。どんな時でも人を癒してくれる。,わらいはこころのくすりだ。どんなときでもひとをいやしてくれる。,ユーモア
ロアルド・ダール,家族の愛は人生で最も確かな宝物だ。何があっても失われることはない。,かぞくのあいはじんせいでもっともたしかなたからものだ。なにがあってもうしなわれることはない。,家族
ロアルド・ダール,困難な時こそ、想像力が最大の力を発揮する。,こんなんなときこそ、そうぞうりょくがさいだいのちからをはっきする。,逆境
ロアルド・ダール,機知に富んだ会話は、人生を豊かにする調味料のようなものだ。,きちにとんだかいわは、じんせいをゆたかにするちょうみりょうのようなものだ。,機知
ロアルド・ダール,愛は時に予想もしない形でやってくる。心を開いて待っていよう。,あいはときによそうもしないかたちでやってくる。こころをひらいてまっていよう。,愛
ロアルド・ダール,表現することは魂を解放することだ。恐れずに自分を出そう。,ひょうげんすることはたましいをかいほうすることだ。おそれずにじぶんをだそう。,表現
ロアルド・ダール,幸福は時に最も単純なところに隠れている。見つけるコツは心を軽やかに保つことだ。,こうふくはときにもっともたんじゅんなところにかくれている。みつけるこつはこころをかろやかにたもつことだ。,幸福
ロアルド・ダール,自然は最も偉大な物語の宝庫だ。よく観察すれば無限のインスピレーションが得られる。,しぜんはもっともいだいなものがたりのほうこだ。よくかんさつすればむげんのいんすぴれーしょんがえられる。,自然
ロアルド・ダール,信頼を築くには時間がかかるが、それは人生で最も価値のある投資だ。,しんらいをきずくにはじかんがかかるが、それはじんせいでもっともかちのあるとうしだ。,信頼
ドクター・スース,君は君だ。それより素晴らしいものになれる人は他にいない。,きみはきみだ。それよりすばらしいものになれるひとはほかにいない。,幸福
ドクター・スース,今日という日は贈り物だ。だからプレゼントと呼ばれるのだ。,きょうというひはおくりものだ。だからぷれぜんととよばれるのだ。,感謝
ドクター・スース,読めば読むほど、知ることが増える。学べば学ぶほど、行ける場所が増える。,よめばよむほど、しることがふえる。まなべばまなぶほど、いけるばしょがふえる。,学び
ドクター・スース,想像力こそが知識より重要だ。知識には限界があるが、想像力は世界を包み込む。,そうぞうりょくこそがちしきよりじゅうようだ。ちしきにはげんかいがあるが、そうぞうりょくはせかいをつつみこむ。,想像力
ドクター・スース,試してみなければ、できるかどうかわからない。,ためしてみなければ、できるかどうかわからない。,挑戦
ドクター・スース,大人は時に子供よりも複雑に考えすぎる。シンプルが一番だ。,おとなはときにこどもよりもふくざつにかんがえすぎる。しんぷるがいちばんだ。,哲学
ドクター・スース,笑いは最高の薬だ。毎日たくさん笑おう。,わらいはさいこうのくすりだ。まいにちたくさんわらおう。,笑い
ドクター・スース,友達はかけがえのない宝物だ。大切にしよう。,ともだちはかけがえのないたからものだ。たいせつにしよう。,友情
ドクター・スース,言葉は魔法だ。正しく使えば心を動かすことができる。,ことばはまほうだ。ただしくつかえばこころをうごかすことができる。,表現
ドクター・スース,創造力は練習すればするほど強くなる。毎日何かを創り出そう。,そうぞうりょくはれんしゅうすればするほどつよくなる。まいにちなにかをつくりだそう。,創造性
ドクター・スース,家族の愛は人生最大の財産だ。何よりも大切にしよう。,かぞくのあいはじんせいさいだいのざいさんだ。なによりもたいせつにしよう。,家族
ドクター・スース,困った時こそ新しいアイデアが生まれるチャンスだ。,こまったときこそあたらしいあいであがうまれるちゃんすだ。,逆境
ドクター・スース,知識を増やすことは世界を広げることと同じだ。,ちしきをふやすことはせかいをひろげることとおなじだ。,知識
ドクター・スース,成功への道は一歩ずつ歩むことから始まる。,せいこうへのみちはいっぽずつあゆむことからはじまる。,成功
ドクター・スース,努力は必ず報われる。諦めずに続けることが大切だ。,どりょくはかならずむくわれる。あきらめずにつづけることがたいせつだ。,努力
ドクター・スース,ユーモアは人と人をつなぐ架け橋だ。笑顔を分かち合おう。,ゆーもあはひととひとをつなぐかけはしだ。えがおをわかちあおう。,ユーモア
ドクター・スース,愛は心から心へと伝わる最も美しい言葉だ。,あいはこころからこころへとつたわるもっともうつくしいことばだ。,愛
モーリス・センダック,子供の感情は大人が思っているよりもずっと複雑で深いものだ。,こどものかんじょうはおとながおもっているよりもずっとふくざつでふかいものだ。,哲学
モーリス・センダック,絵と言葉が調和した時、本当の魔法が生まれる。,えとことばがちょうわしたとき、ほんとうのまほうがうまれる。,表現
モーリス・センダック,想像の世界では、どんな感情も受け入れられる。それが創造の力だ。,そうぞうのせかいでは、どんなかんじょうもうけいれられる。それがそうぞうのちからだ。,想像力
モーリス・センダック,恐れや怒りも人間の大切な一部だ。隠すのではなく理解することが重要だ。,おそれやいかりもにんげんのたいせつないちぶだ。かくすのではなくりかいすることがじゅうようだ。,学び
モーリス・センダック,絵画は言葉では表現できない感情を伝える力を持っている。,かいがはことばではひょうげんできないかんじょうをつたえるちからをもっている。,絵画
モーリス・センダック,創造性とは、内なる真実を外の世界に表現することだ。,そうぞうせいとは、うちなるしんじつをそとのせかいにひょうげんすることだ。,創造性
モーリス・センダック,物語は子供の心の中にある複雑な世界への窓だ。,ものがたりはこどものこころのなかにあるふくざつなせかいへのまどだ。,文学
モーリス・センダック,愛とは時に複雑で混乱を招くものだが、それでも人生で最も重要なものだ。,あいはときにふくざつでこんらんをまねくものだが、それでもじんせいでもっともじゅうようなものだ。,愛
モーリス・センダック,困難な時期こそ、真の成長が起こる時だ。,こんなんなじきこそ、しんのせいちょうがおこるときだ。,逆境
モーリス・センダック,家族の絆は時に試練を受けるが、それによってより強くなる。,かぞくのきずなはときにしれんをうけるが、それによってよりつよくなる。,絆
モーリス・センダック,幸福は静かで繊細なものだ。注意深く見つめなければ見逃してしまう。,こうふくはしずかでせんさいなものだ。ちゅういぶかくみつめなければみのがしてしまう。,幸福
モーリス・センダック,子供との信頼関係を築くには、彼らの世界を真剣に受け止めることが必要だ。,こどもとのしんらいかんけいをきずくには、かれらのせかいをしんけんにうけとめることがひつようだ。,信頼
モーリス・センダック,感謝の気持ちは、人生のあらゆる瞬間を特別なものに変える力がある。,かんしゃのきもちは、じんせいのあらゆるしゅんかんをとくべつなものにかえるちからがある。,感謝
モーリス・センダック,生命の尊さは、その儚さの中にこそある。,せいめいのとうとさは、そのはかなさのなかにこそある。,生命
モーリス・センダック,教養とは知識の量ではなく、感情と理性のバランスを保つことだ。,きょうようとはちしきのりょうではなく、かんじょうとりせいのばらんすをたもつことだ。,教養
モーリス・センダック,友情は時間をかけて育まれる繊細な花のようなものだ。,ゆうじょうはじかんをかけてはぐくまれるせんさいなはなのようなものだ。,友情
ルイス・キャロル,論理は始まりに過ぎない。想像力こそが冒険を可能にする。,ろんりははじまりにすぎない。そうぞうりょくこそがぼうけんをかのうにする。,想像力
ルイス・キャロル,言葉は魔法の道具だ。使い方次第で現実を変えることができる。,ことばはまほうのどうぐだ。つかいかたしだいでげんじつをかえることができる。,表現
ルイス・キャロル,知識を得ることは迷宮に入ることに似ている。道に迷うことで新しい発見がある。,ちしきをえることはめいきゅうにはいることににている。みちにまよることであたらしいはっけんがある。,知識
ルイス・キャロル,物事を逆さまに見ることで、真実が見えてくることがある。,ものごとをさかさまにみることで、しんじつがみえてくることがある。,哲学
ルイス・キャロル,ユーモアは厳格な論理よりも時に深い真理を伝える。,ゆーもあはげんかくなろんりよりもときにふかいしんりをつたえる。,ユーモア
ルイス・キャロル,文学は現実と夢の境界線を曖昧にする力を持っている。,ぶんがくはげんじつとゆめのきょうかいせんをあいまいにするちからをもっている。,文学
ルイス・キャロル,学びとは既知の扉を開けて未知の部屋に入ることだ。,まなびとはきちのとびらをあけてみちのへやにはいることだ。,学び
ルイス・キャロル,創造性は規則を知った上でそれを破る勇気から生まれる。,そうぞうせいはきそくをしったうえでそれをやぶるゆうきからうまれる。,創造性
ルイス・キャロル,皮肉は社会の矛盾を指摘する最も優雅な方法だ。,ひにくはしゃかいのむじゅんをしてきするもっともゆうがなほうほうだ。,皮肉
ルイス・キャロル,機知に富んだ会話は心の体操のようなものだ。頭脳を鍛える。,きちにとんだかいわはこころのたいそうのようなものだ。ずのうをきたえる。,機知
ルイス・キャロル,挑戦とは不可能に見えることを可能に変える技術だ。,ちょうせんとはふかのうにみえることをかのうにかえるぎじゅつだ。,挑戦
ルイス・キャロル,幸福は論理的に追求するものではなく、偶然に出会うものだ。,こうふくはろんりてきについきゅうするものではなく、ぐうぜんにであうものだ。,幸福
ルイス・キャロル,教養とは知識の集積ではなく、物事を多角的に見る能力だ。,きょうようとはちしきのしゅうせきではなく、ものごとをたかくてきにみるのうりょくだ。,教養
ルイス・キャロル,逆境は創造力を刺激する最良の触媒となることがある。,ぎゃっきょうはそうぞうりょくをしげきするさいりょうのしょくばいとなることがある。,逆境
ルイス・キャロル,風刺は真実を伝える最も効果的な武器の一つだ。,ふうしはしんじつをつたえるもっともこうかてきなぶきのひとつだ。,風刺
ルイス・キャロル,笑いは人間だけが持つ特権だ。それを大切に使おう。,わらいはにんげんだけがもつとっけんだ。それをたいせつにつかおう。,笑い
J.R.R.トールキン,言語を創造することは新しい世界を生み出すことと同じだ。,げんごをそうぞうすることはあたらしいせかいをうみだすこととおなじだ。,創造性
J.R.R.トールキン,小さな者でも、勇気を持てば世界を変えることができる。,ちいさなものでも、ゆうきをもてばせかいをかえることができる。,挑戦
J.R.R.トールキン,友情は最も困難な試練を乗り越える力を与えてくれる。,ゆうじょうはもっともこんなんなしれんをのりこえるちからをあたえてくれる。,友情
J.R.R.トールキン,自然との調和なくして、真の文明は成り立たない。,しぜんとのちょうわなくして、しんのぶんめいはなりたたない。,調和
J.R.R.トールキン,想像力は現実を超越した世界への扉を開く鍵だ。,そうぞうりょくはげんじつをちょうえつしたせかいへのとびらをひらくかぎだ。,想像力
J.R.R.トールキン,物語は人間の心の奥深くにある真実を映し出す鏡だ。,ものがたりはにんげんのこころのおくふかくにあるしんじつをうつしだすかがみだ。,文学
J.R.R.トールキン,希望は最も暗い時にこそ、最も明るく輝く。,きぼうはもっともくらいときにこそ、もっともあかるくかがやく。,希望
J.R.R.トールキン,学問は単なる知識の蓄積ではなく、世界を理解する喜びだ。,がくもんはたんなるちしきのちくせきではなく、せかいをりかいするよろこびだ。,学び
J.R.R.トールキン,教養とは異なる文化や言語を理解しようとする心だ。,きょうようとはことなるぶんかやげんごをりかいしようとするこころだ。,教養
J.R.R.トールキン,自然は最も偉大な教師だ。その声に耳を傾けよう。,しぜんはもっともいだいなきょうしだ。そのこえにみみをかたむけよう。,自然
J.R.R.トールキン,忍耐は成功への最も確実な道のりだ。,にんたいはせいこうへのもっともかくじつなみちのりだ。,忍耐
J.R.R.トールキン,努力は必ずしも報われるとは限らないが、しなければ何も始まらない。,どりょくはかならずしもむくわれるとはかぎらないが、しなければなにもはじまらない。,努力
J.R.R.トールキン,逆境こそが真の力を引き出す触媒となる。,ぎゃっきょうこそがしんのちからをひきだすしょくばいとなる。,逆境
